Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
02,Khulna,0210,,021001,,07,July,2025,8,"Kumira, UH&FWC",0,0,0,0,0,22,18,22,16,38,0,0,3,3,0,0,3,3,0,0,0,3,3,3,10,19,0
02,Khulna,0210,,021001,,07,July,2025,9,"Magura, UH&FWC",0,0,0,0,0,12,6,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0
02,Khulna,0210,,021001,,07,July,2025,10,"Nagarghata, UH&FWC",0,0,0,0,0,15,12,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
02,Khulna,0210,,021001,,07,July,2025,11,"Sarulia, Rural Dispensary(RD)",0,0,0,0,0,22,15,11,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,0
02,Khulna,0210,,021001,,07,July,2025,12,"Tala Sadar, Sadar Clinic",0,0,0,0,0,3,7,8,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0
02,Khulna,0210,,021001,,07,July,2025,13,"Tentulia, UH&FWC",0,0,0,0,0,22,18,11,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,0
02,Khulna,0210,,021001,,08,August,2025,1,"Tala, MCH-FP Unit",0,0,0,0,0,35,54,65,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021001,,08,August,2025,2,"Dhandia, UH&FWC",0,0,0,0,0,23,20,18,16,77,0,0,6,6,0,0,6,6,0,0,0,6,6,10,15,37,0
02,Khulna,0210,,021001,,08,August,2025,3,"Islamkati, Rural Dispensary(RD)",7,6,5,4,3,23,16,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
02,Khulna,0210,,021001,,08,August,2025,4,"Jalalpur, UH&FWC",0,0,0,0,0,72,32,27,21,152,0,0,8,8,0,0,8,8,0,8,0,8,10,18,19,55,0
02,Khulna,0210,,021001,,08,August,2025,5,"Khalilnagar, UH&FWC",0,0,0,0,0,10,8,5,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021001,,08,August,2025,6,"Khalishkhali, UH&FWC",0,0,0,0,0,3,12,22,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,0
02,Khulna,0210,,021001,,08,August,2025,7,"Khesra, UH&FWC",0,0,0,0,0,15,32,21,27,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,95,0
02,Khulna,0210,,021001,,08,August,2025,8,"Kumira, UH&FWC",0,0,0,0,0,20,9,15,8,23,0,0,0,4,0,0,4,4,0,0,0,4,4,3,7,18,0
02,Khulna,0210,,021001,,08,August,2025,9,"Magura, UH&FWC",0,0,0,0,0,15,2,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
02,Khulna,0210,,021001,,08,August,2025,10,"Nagarghata, UH&FWC",0,0,0,0,0,21,18,11,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0
02,Khulna,0210,,021001,,08,August,2025,11,"Sarulia, Rural Dispensary(RD)",0,0,0,0,0,19,13,12,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
02,Khulna,0210,,021001,,08,August,2025,12,"Tala Sadar, Sadar Clinic",0,0,0,0,0,19,18,12,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,0
02,Khulna,0210,,021001,,08,August,2025,13,"Tentulia, UH&FWC",0,0,0,0,0,10,22,8,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,0
02,Khulna,0210,,021001,,09,September,2025,1,"Tala, MCH-FP Unit",0,0,0,0,0,54,67,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021001,,09,September,2025,2,"Dhandia, UH&FWC",0,0,0,0,0,19,17,15,15,66,0,0,6,6,0,0,6,6,0,0,0,6,6,7,4,23,0
02,Khulna,0210,,021001,,09,September,2025,3,"Islamkati, Rural Dispensary(RD)",0,0,0,0,0,6,4,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
02,Khulna,0210,,021001,,09,September,2025,4,"Jalalpur, UH&FWC",0,0,0,0,0,54,33,26,21,134,0,0,13,13,0,0,13,13,0,10,0,13,10,18,19,60,0
02,Khulna,0210,,021001,,09,September,2025,5,"Khalilnagar, UH&FWC",0,0,0,0,0,10,7,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
02,Khulna,0210,,021001,,09,September,2025,6,"Khalishkhali, UH&FWC",0,0,0,0,0,5,10,13,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,0
02,Khulna,0210,,021001,,09,September,2025,7,"Khesra, UH&FWC",3,2,3,3,2,20,24,21,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0
02,Khulna,0210,,021001,,09,September,2025,8,"Kumira, UH&FWC",0,0,0,0,0,48,27,3,8,38,0,0,0,5,0,0,5,5,0,1,1,5,5,2,3,38,0
02,Khulna,0210,,021001,,09,September,2025,9,"Magura, UH&FWC",0,0,0,0,0,19,15,7,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0
02,Khulna,0210,,021001,,09,September,2025,10,"Nagarghata, UH&FWC",0,0,0,0,0,9,8,7,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
02,Khulna,0210,,021001,,09,September,2025,11,"Sarulia, Rural Dispensary(RD)",0,0,0,0,0,17,12,11,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
02,Khulna,0210,,021001,,09,September,2025,12,"Tala Sadar, Sadar Clinic",0,0,0,0,0,6,18,16,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
02,Khulna,0210,,021001,,09,September,2025,13,"Tentulia, UH&FWC",0,0,0,0,0,21,23,13,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58,0
02,Khulna,0210,,021001,,10,October,2025,1,"Tala, MCH-FP Unit",0,0,0,0,0,44,86,59,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021001,,10,October,2025,2,"Dhandia, UH&FWC",0,0,0,0,0,19,17,15,15,55,0,0,4,4,0,0,4,4,0,0,0,4,4,9,11,26,0
02,Khulna,0210,,021001,,10,October,2025,3,"Islamkati, Rural Dispensary(RD)",0,0,0,0,0,16,12,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
02,Khulna,0210,,021001,,10,October,2025,4,"Jalalpur, UH&FWC",0,0,0,0,0,52,32,27,16,127,0,0,11,11,0,0,11,11,0,0,0,11,13,10,18,52,0
02,Khulna,0210,,021001,,10,October,2025,5,"Khalilnagar, UH&FWC",0,0,0,0,0,10,5,4,2,21,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,3,0
02,Khulna,0210,,021001,,10,October,2025,6,"Khalishkhali, UH&FWC",0,0,0,0,0,6,12,15,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0
02,Khulna,0210,,021001,,10,October,2025,7,"Khesra, UH&FWC",0,0,0,0,0,13,21,29,21,84,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,84,0
02,Khulna,0210,,021001,,10,October,2025,8,"Kumira, UH&FWC",0,0,0,0,0,35,26,14,5,19,0,0,4,4,0,0,4,4,0,0,0,4,4,2,15,19,0
02,Khulna,0210,,021001,,10,October,2025,9,"Magura, UH&FWC",0,0,0,0,0,22,19,5,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0
02,Khulna,0210,,021001,,10,October,2025,10,"Nagarghata, UH&FWC",0,0,0,0,0,10,9,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
02,Khulna,0210,,021001,,10,October,2025,11,"Sarulia, Rural Dispensary(RD)",0,0,0,0,0,17,11,6,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
02,Khulna,0210,,021001,,10,October,2025,12,"Tala Sadar, Sadar Clinic",0,0,0,0,0,7,20,21,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,60,0
02,Khulna,0210,,021001,,10,October,2025,13,"Tentulia, UH&FWC",0,0,0,0,0,0,8,7,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
02,Khulna,0210,,021002,,10,October,2024,1,"Agardari, UH&FWC",0,0,0,0,0,18,31,10,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0
02,Khulna,0210,,021002,,10,October,2024,2,"Alipur, UH&FWC",0,0,0,0,0,56,24,21,15,116,0,0,4,4,0,0,4,0,0,0,0,4,4,19,30,57,0
02,Khulna,0210,,021002,,10,October,2024,3,"Baikari, UH&FWC",0,0,0,0,0,5,3,2,2,12,0,0,1,0,0,0,0,0,0,0,0,0,2,2,8,8,0
02,Khulna,0210,,021002,,10,October,2024,4,"Balli, UH&FWC",0,0,0,0,0,13,11,5,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
02,Khulna,0210,,021002,,10,October,2024,5,"Banshdah, UH&FWC",0,0,0,0,0,23,8,4,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
02,Khulna,0210,,021002,,10,October,2024,6,"Bhomra, UH&FWC",0,0,0,0,0,14,28,8,4,54,0,0,1,0,0,0,0,0,0,3,0,0,0,9,5,14,0
02,Khulna,0210,,021002,,10,October,2024,7,"Dhulihar, UH&FWC",0,0,0,0,0,6,7,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0
02,Khulna,0210,,021002,,10,October,2024,8,"Fingri, UH&FWC",0,0,0,0,0,17,22,7,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,0
02,Khulna,0210,,021002,,10,October,2024,9,"Ghona, UH&FWC",0,0,0,0,0,46,39,15,17,117,0,0,0,7,0,0,7,0,0,0,0,7,7,9,14,37,0
02,Khulna,0210,,021002,,10,October,2024,10,"Jhaudanga, UH&FWC",0,0,0,0,0,30,9,10,9,58,1,0,5,0,0,0,0,0,0,0,0,0,0,10,29,39,0
02,Khulna,0210,,021002,,10,October,2024,11,"Kuskhali, UH&FWC",0,0,0,0,0,14,6,7,9,36,0,0,1,0,0,0,0,0,0,0,0,0,5,4,5,14,0
02,Khulna,0210,,021002,,10,October,2024,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,10,9,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
02,Khulna,0210,,021002,,10,October,2024,13,"Shibpur, UH&FWC",0,0,0,0,0,29,35,13,13,90,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,30,0
02,Khulna,0210,,021002,,10,October,2024,14,"Paurashava, Others",0,0,0,0,0,134,33,57,78,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
02,Khulna,0210,,021002,,10,October,2024,15,"Bromarajpur, UH&FWC",0,0,0,0,0,3,9,8,3,23,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4,0
02,Khulna,0210,,021002,,10,October,2024,16,"Satkhira, MCWC",9,14,7,7,3,168,58,15,28,269,0,0,0,7,0,0,7,0,0,0,0,7,7,8,2,24,0
02,Khulna,0210,,021002,,11,November,2024,1,"Agardari, UH&FWC",0,0,0,0,0,22,23,10,11,66,0,0,2,2,0,0,2,0,0,0,0,2,4,5,3,14,0
02,Khulna,0210,,021002,,11,November,2024,2,"Alipur, UH&FWC",0,0,0,0,0,45,19,9,6,79,0,0,2,2,0,0,2,0,0,0,0,2,2,20,41,65,0
02,Khulna,0210,,021002,,11,November,2024,3,"Baikari, UH&FWC",0,0,0,0,0,7,11,8,2,28,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0
02,Khulna,0210,,021002,,11,November,2024,4,"Balli, UH&FWC",0,0,0,0,0,4,12,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0
02,Khulna,0210,,021002,,11,November,2024,5,"Banshdah, UH&FWC",0,0,0,0,0,11,12,4,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
02,Khulna,0210,,021002,,11,November,2024,6,"Bhomra, UH&FWC",0,0,0,0,0,10,27,5,3,35,0,0,0,0,0,0,0,0,0,3,0,0,0,4,2,6,0
02,Khulna,0210,,021002,,11,November,2024,7,"Dhulihar, UH&FWC",0,0,0,0,0,3,7,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0
02,Khulna,0210,,021002,,11,November,2024,8,"Fingri, UH&FWC",0,0,0,0,0,17,22,8,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,0
02,Khulna,0210,,021002,,11,November,2024,9,"Ghona, UH&FWC",0,0,0,0,0,35,21,19,13,88,0,0,0,3,0,0,3,0,0,0,0,3,2,8,14,27,0
02,Khulna,0210,,021002,,11,November,2024,10,"Jhaudanga, UH&FWC",0,0,0,0,0,28,15,12,4,66,0,0,6,0,0,0,0,0,0,2,0,0,0,13,45,57,0
02,Khulna,0210,,021002,,11,November,2024,11,"Kuskhali, UH&FWC",0,0,0,0,0,16,8,7,11,42,0,0,2,0,0,0,0,0,0,0,0,0,3,5,8,16,0
02,Khulna,0210,,021002,,11,November,2024,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,6,23,9,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
02,Khulna,0210,,021002,,11,November,2024,13,"Shibpur, UH&FWC",0,0,0,0,0,22,26,18,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,24,0
02,Khulna,0210,,021002,,11,November,2024,14,"Paurashava, Others",0,0,0,0,0,137,59,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
02,Khulna,0210,,021002,,11,November,2024,15,"Bromarajpur, UH&FWC",0,0,0,0,0,22,23,10,11,66,0,0,2,2,0,0,2,0,0,0,0,2,4,5,3,14,0
02,Khulna,0210,,021002,,11,November,2024,16,"Satkhira, MCWC",8,10,8,5,4,190,37,17,28,272,0,0,0,9,0,0,9,9,0,1,0,9,9,4,3,25,0
02,Khulna,0210,,021002,,12,December,2024,1,"Agardari, UH&FWC",0,0,0,0,0,22,38,15,20,95,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,16,0
02,Khulna,0210,,021002,,12,December,2024,2,"Alipur, UH&FWC",0,0,0,0,0,31,16,14,6,67,0,0,0,5,0,0,5,0,0,0,0,5,5,10,17,31,5
02,Khulna,0210,,021002,,12,December,2024,3,"Baikari, UH&FWC",0,0,0,0,0,8,10,7,2,27,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0
02,Khulna,0210,,021002,,12,December,2024,4,"Balli, UH&FWC",0,0,0,0,0,14,9,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,9,0
02,Khulna,0210,,021002,,12,December,2024,5,"Banshdah, UH&FWC",0,0,0,0,0,12,15,10,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
02,Khulna,0210,,021002,,12,December,2024,6,"Bhomra, UH&FWC",0,0,0,0,0,18,39,10,3,70,0,0,2,0,0,0,0,0,0,4,0,0,0,4,2,6,0
02,Khulna,0210,,021002,,12,December,2024,7,"Dhulihar, UH&FWC",0,0,0,0,0,2,8,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0
02,Khulna,0210,,021002,,12,December,2024,8,"Fingri, UH&FWC",0,0,0,0,0,19,21,8,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0
02,Khulna,0210,,021002,,12,December,2024,9,"Ghona, UH&FWC",0,0,0,0,0,38,32,29,21,120,0,0,0,5,0,0,5,0,0,0,0,5,3,8,12,28,0
02,Khulna,0210,,021002,,12,December,2024,10,"Jhaudanga, UH&FWC",0,0,0,0,0,19,20,9,6,54,0,0,0,0,0,0,0,0,0,2,0,0,0,7,33,40,0
02,Khulna,0210,,021002,,12,December,2024,11,"Kuskhali, UH&FWC",0,0,0,0,0,18,8,9,12,47,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,15,0
02,Khulna,0210,,021002,,12,December,2024,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,23,23,12,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
02,Khulna,0210,,021002,,12,December,2024,13,"Shibpur, UH&FWC",0,0,0,0,0,26,16,11,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,0
02,Khulna,0210,,021002,,12,December,2024,14,"Paurashava, Others",0,0,0,0,0,91,58,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
02,Khulna,0210,,021002,,12,December,2024,15,"Bromarajpur, UH&FWC",0,0,0,0,0,4,9,10,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
02,Khulna,0210,,021002,,12,December,2024,16,"Satkhira, MCWC",4,8,8,7,3,178,49,15,32,274,0,0,0,7,0,0,7,0,0,0,0,7,7,4,2,20,1
02,Khulna,0210,,021002,,01,January,2025,1,"Agardari, UH&FWC",0,0,0,0,0,29,37,14,18,98,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,12,0
02,Khulna,0210,,021002,,01,January,2025,2,"Alipur, UH&FWC",0,0,0,0,0,42,15,9,9,75,0,0,1,1,0,0,1,0,0,0,0,1,1,14,24,38,0
02,Khulna,0210,,021002,,01,January,2025,3,"Baikari, UH&FWC",0,0,0,0,0,9,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
02,Khulna,0210,,021002,,01,January,2025,4,"Balli, UH&FWC",0,0,0,0,0,13,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0
02,Khulna,0210,,021002,,01,January,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,3,4,11,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
02,Khulna,0210,,021002,,01,January,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,13,10,5,3,31,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,0
02,Khulna,0210,,021002,,01,January,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,3,7,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
02,Khulna,0210,,021002,,01,January,2025,8,"Fingri, UH&FWC",0,0,0,0,0,17,20,5,4,46,0,0,0,1,0,0,1,0,0,0,0,1,0,5,8,14,0
02,Khulna,0210,,021002,,01,January,2025,9,"Ghona, UH&FWC",0,0,0,0,0,26,18,14,16,74,0,0,0,6,0,0,6,0,0,0,0,6,3,9,9,27,0
02,Khulna,0210,,021002,,01,January,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,10,9,11,5,35,0,0,7,0,0,0,0,0,0,0,0,0,0,3,35,38,0
02,Khulna,0210,,021002,,01,January,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,18,8,9,14,49,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,10,0
02,Khulna,0210,,021002,,01,January,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,6,12,13,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
02,Khulna,0210,,021002,,01,January,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,18,26,17,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,16,26,0
02,Khulna,0210,,021002,,01,January,2025,14,"Paurashava, Others",0,0,0,0,0,130,80,50,42,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
02,Khulna,0210,,021002,,01,January,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,5,8,10,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
02,Khulna,0210,,021002,,01,January,2025,16,"Satkhira, MCWC",9,9,2,6,5,222,31,18,25,296,0,0,0,8,0,0,8,8,0,0,0,8,8,4,2,22,0
02,Khulna,0210,,021002,,02,February,2025,1,"Agardari, UH&FWC",0,0,0,0,0,20,25,8,11,64,0,0,0,1,0,0,1,0,0,0,0,1,1,4,4,10,0
02,Khulna,0210,,021002,,02,February,2025,2,"Alipur, UH&FWC",0,0,0,0,0,29,21,11,5,66,0,0,2,3,0,0,3,0,0,0,0,3,3,11,16,33,0
02,Khulna,0210,,021002,,02,February,2025,3,"Baikari, UH&FWC",0,0,0,0,0,8,9,1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
02,Khulna,0210,,021002,,02,February,2025,4,"Balli, UH&FWC",0,0,0,0,0,10,8,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0
02,Khulna,0210,,021002,,02,February,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,6,6,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
02,Khulna,0210,,021002,,02,February,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,16,22,6,4,48,0,0,5,0,0,0,0,0,0,5,0,0,0,4,3,0,0
02,Khulna,0210,,021002,,02,February,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,5,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0
02,Khulna,0210,,021002,,02,February,2025,8,"Fingri, UH&FWC",0,0,0,0,0,16,20,6,4,46,0,0,0,1,0,0,1,0,0,0,0,1,0,5,10,16,0
02,Khulna,0210,,021002,,02,February,2025,9,"Ghona, UH&FWC",0,0,0,0,0,20,18,13,10,61,0,0,0,6,0,0,6,0,0,0,0,6,3,8,13,30,0
02,Khulna,0210,,021002,,02,February,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,17,24,8,7,56,0,0,10,0,0,0,0,0,0,0,0,0,0,13,39,52,0
02,Khulna,0210,,021002,,02,February,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,21,5,6,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,10,0
02,Khulna,0210,,021002,,02,February,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,8,11,8,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
02,Khulna,0210,,021002,,02,February,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,30,23,18,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,0
02,Khulna,0210,,021002,,02,February,2025,14,"Paurashava, Others",0,0,0,0,0,98,60,78,70,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
02,Khulna,0210,,021002,,02,February,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,4,8,9,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0
02,Khulna,0210,,021002,,02,February,2025,16,"Satkhira, MCWC",8,8,3,5,5,194,32,15,21,262,0,0,0,4,0,0,4,0,0,0,0,4,4,3,3,14,0
02,Khulna,0210,,021002,,03,March,2025,1,"Agardari, UH&FWC",0,0,0,0,0,23,11,1,18,0,0,0,0,4,0,0,4,0,0,0,0,4,4,7,3,18,0
02,Khulna,0210,,021002,,03,March,2025,2,"Alipur, UH&FWC",0,0,0,0,0,28,19,13,7,67,0,0,4,4,0,0,4,0,0,0,0,4,6,14,21,45,0
02,Khulna,0210,,021002,,03,March,2025,3,"Baikari, UH&FWC",0,0,0,0,0,8,6,4,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0
02,Khulna,0210,,021002,,03,March,2025,4,"Balli, UH&FWC",0,0,0,0,0,11,1,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0
02,Khulna,0210,,021002,,03,March,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,5,6,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
02,Khulna,0210,,021002,,03,March,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,4,12,5,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
02,Khulna,0210,,021002,,03,March,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,5,7,9,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0
02,Khulna,0210,,021002,,03,March,2025,8,"Fingri, UH&FWC",0,0,0,0,0,19,23,5,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
02,Khulna,0210,,021002,,03,March,2025,9,"Ghona, UH&FWC",0,0,0,0,0,16,14,11,19,60,0,0,0,5,0,0,5,0,0,0,0,5,6,7,12,30,0
02,Khulna,0210,,021002,,03,March,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,18,16,7,6,35,0,0,1,0,0,0,0,0,0,0,0,0,4,10,41,55,0
02,Khulna,0210,,021002,,03,March,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,18,3,4,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0
02,Khulna,0210,,021002,,03,March,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,4,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
02,Khulna,0210,,021002,,03,March,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,29,17,15,38,48,0,0,1,0,0,0,0,0,0,0,0,0,0,6,18,24,0
02,Khulna,0210,,021002,,03,March,2025,14,"Paurashava, Others",0,0,0,0,0,135,95,75,50,355,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0
02,Khulna,0210,,021002,,03,March,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,3,7,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
02,Khulna,0210,,021002,,03,March,2025,16,"Satkhira, MCWC",10,7,3,6,4,174,28,10,15,227,0,0,0,8,0,0,8,8,0,0,0,8,8,4,4,24,0
02,Khulna,0210,,021002,,04,April,2025,1,"Agardari, UH&FWC",0,0,0,0,0,32,32,10,12,86,0,0,0,2,0,0,2,0,0,0,0,2,2,4,0,8,0
02,Khulna,0210,,021002,,04,April,2025,2,"Alipur, UH&FWC",0,0,0,0,0,34,10,5,7,56,0,0,1,1,0,0,1,0,0,0,0,1,1,9,12,23,0
02,Khulna,0210,,021002,,04,April,2025,3,"Baikari, UH&FWC",0,0,0,0,0,14,10,8,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0
02,Khulna,0210,,021002,,04,April,2025,4,"Balli, UH&FWC",0,0,0,0,0,12,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
02,Khulna,0210,,021002,,04,April,2025,5,"Banshdah, UH&FWC",5,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
02,Khulna,0210,,021002,,04,April,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,9,20,5,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0
