Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
02,Khulna,0207,,020702,,07,July,2025,12,"Kachua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,179,12,17,0,247,0,0,0,,4,0
02,Khulna,0207,,020702,,07,July,2025,13,"Kashimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,5,10,5,60,0,0,0,,0,0
02,Khulna,0207,,020702,,07,July,2025,14,"Lebutala, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,160,38,30,22,280,0,0,0,,0,0
02,Khulna,0207,,020702,,07,July,2025,15,"Narendrapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,110,13,24,32,189,0,0,0,,0,0
02,Khulna,0207,,020702,,07,July,2025,16,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,105,14,4,3,154,0,0,0,,4,0
02,Khulna,0207,,020702,,07,July,2025,17,"Ramnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,274,39,101,0,424,0,0,0,,4,0
02,Khulna,0207,,020702,,07,July,2025,18,"Upasahar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,20,25,0,106,0,0,0,,4,0
02,Khulna,0207,,020702,,07,July,2025,19,"Jessore, MCWC",0,0,0,0,0,0,0,0,5,6,6,3,6,6,3,5,6,3,0,3,2,3,27,0,0,0,0,0,0,0,0,6,9,0,4,9,28,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,1,"Jessore Sadar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,2,"Fatehpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,3,0,86,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,3,"Arabpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8,36,0,168,0,0,0,,4,4
02,Khulna,0207,,020702,,08,August,2025,4,"Basundia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,134,11,30,0,215,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,5,"Cantonment, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,6,"Chanchra, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,176,4,4,0,199,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,7,"Churarankati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,245,15,38,0,310,0,0,0,,4,4
02,Khulna,0207,,020702,,08,August,2025,8,"Diara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,9,9,0,82,0,0,0,,4,0
02,Khulna,0207,,020702,,08,August,2025,9,"Fatehpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,13,0,0,37,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,10,"Haibatpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,5,9,0,72,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,11,"Ichhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,8,17,5,91,0,0,0,,3,0
02,Khulna,0207,,020702,,08,August,2025,12,"Kachua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,162,9,21,0,224,0,0,0,,4,0
02,Khulna,0207,,020702,,08,August,2025,13,"Kashimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,5,10,10,49,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,14,"Lebutala, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,130,35,35,20,235,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,15,"Narendrapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120,16,31,31,204,0,0,0,,0,0
02,Khulna,0207,,020702,,08,August,2025,16,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,15,26,5,164,0,0,0,,4,0
02,Khulna,0207,,020702,,08,August,2025,17,"Ramnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,375,93,119,0,0,587,0,0,0,,0,4
02,Khulna,0207,,020702,,08,August,2025,18,"Upasahar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,15,17,33,117,0,0,0,,4,0
02,Khulna,0207,,020702,,08,August,2025,19,"Jessore, MCWC",0,0,0,0,0,0,0,0,6,6,6,8,7,6,8,6,6,8,0,5,4,6,25,0,0,0,0,0,0,0,0,9,72,12,32,9,134,0,0,0,,9,0
02,Khulna,0207,,020702,,09,September,2025,1,"Jessore Sadar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,2,"Fatehpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,22,0,93,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,3,"Arabpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,29,0,182,0,0,0,,0,4
02,Khulna,0207,,020702,,09,September,2025,4,"Basundia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,165,10,26,0,220,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,5,"Cantonment, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,6,"Chanchra, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,169,1,6,0,198,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,7,"Churarankati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,226,32,25,0,298,0,0,0,,4,4
02,Khulna,0207,,020702,,09,September,2025,8,"Diara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,70,16,10,9,107,0,0,0,,4,0
02,Khulna,0207,,020702,,09,September,2025,9,"Fatehpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,10,"Haibatpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,4,9,0,95,0,0,0,,2,0
02,Khulna,0207,,020702,,09,September,2025,11,"Ichhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,7,9,7,83,0,0,0,,0,3
02,Khulna,0207,,020702,,09,September,2025,12,"Kachua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,132,11,20,29,199,0,0,0,,4,0
02,Khulna,0207,,020702,,09,September,2025,13,"Kashimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,10,5,50,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,14,"Lebutala, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,155,20,17,18,225,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,15,"Narendrapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,81,7,14,0,113,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,16,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,75,13,22,0,124,0,0,0,,0,4
02,Khulna,0207,,020702,,09,September,2025,17,"Ramnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,397,64,139,0,612,0,0,0,,0,0
02,Khulna,0207,,020702,,09,September,2025,18,"Upasahar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,18,17,0,93,0,0,0,,0,4
02,Khulna,0207,,020702,,09,September,2025,19,"Jessore, MCWC",0,0,0,0,0,0,0,0,2,2,5,4,2,5,7,2,5,4,0,5,4,4,30,2,0,1,0,0,0,0,0,5,63,16,3,32,119,45,0,0,,11,0
02,Khulna,0207,,020702,,10,October,2025,1,"Jessore Sadar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,10,October,2025,2,"Fatehpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,10,October,2025,3,"Arabpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,32,0,190,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,4,"Basundia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,112,10,20,0,165,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,5,"Cantonment, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020702,,10,October,2025,6,"Chanchra, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,134,3,3,0,152,0,0,0,,2,4
02,Khulna,0207,,020702,,10,October,2025,7,"Churarankati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,101,7,9,0,140,0,0,0,,4,4
02,Khulna,0207,,020702,,10,October,2025,8,"Diara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22,16,0,0,120,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,9,"Fatehpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,0,16,0,0,0,,2,0
02,Khulna,0207,,020702,,10,October,2025,10,"Haibatpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,8,12,0,80,0,0,0,,2,0
02,Khulna,0207,,020702,,10,October,2025,11,"Ichhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,7,9,7,83,0,0,0,,2,0
02,Khulna,0207,,020702,,10,October,2025,12,"Kachua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,103,9,20,19,160,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,13,"Kashimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,4,6,5,65,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,14,"Lebutala, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,160,36,50,21,301,0,0,0,,0,4
02,Khulna,0207,,020702,,10,October,2025,15,"Narendrapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,164,10,19,0,209,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,16,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,113,18,23,2,192,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,17,"Ramnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,329,49,100,0,485,0,0,0,,8,4
02,Khulna,0207,,020702,,10,October,2025,18,"Upasahar, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,13,0,32,0,0,0,,4,0
02,Khulna,0207,,020702,,10,October,2025,19,"Jessore, MCWC",0,0,0,0,0,0,0,0,5,5,4,5,5,4,5,5,4,5,0,5,8,2,34,0,0,0,0,0,0,0,0,4,87,23,10,35,159,47,0,0,,10,0
02,Khulna,0207,,020703,,10,October,2024,1,"Sarsa, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,280,30,60,0,394,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,2,"Bagachra, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,103,5,19,0,200,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,3,"Bahadurpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,545,55,100,0,760,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,4,"Benapole, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,742,80,109,0,1051,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,5,"Dihi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,125,4,16,0,175,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,6,"Gora, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,484,18,55,0,621,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,7,"Keyba, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85,12,10,0,117,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,8,"Lakshmanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,216,20,66,0,414,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,9,"Nizampur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,122,5,14,0,171,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,10,"Putkhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,536,32,60,0,758,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,11,"Sharsha, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,12,"Ulashi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,133,414,26,72,0,645,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,13,"Benapole, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78,400,34,100,0,612,0,0,0,,0,0
02,Khulna,0207,,020703,,10,October,2024,14,"Ghorpara, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,288,15,52,0,399,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,1,"Sarsa, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,201,26,31,0,268,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,2,"Bagachra, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,185,15,23,0,318,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,3,"Bahadurpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,400,48,72,0,571,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,4,"Benapole, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,602,41,147,0,897,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,5,"Dihi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,194,10,47,0,331,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,6,"Gora, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,408,24,22,0,496,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,7,"Keyba, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,125,10,17,0,167,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,8,"Lakshmanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,309,22,60,0,513,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,9,"Nizampur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,190,6,28,0,254,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,10,"Putkhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,455,45,64,0,644,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,11,"Sharsha, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,12,"Ulashi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,85,349,27,69,0,530,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,13,"Benapole, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020703,,11,November,2024,14,"Ghorpara, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,210,6,53,0,374,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,1,"Sarsa, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,265,49,26,0,345,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,2,"Bagachra, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,3,"Bahadurpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,300,22,58,0,400,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,4,"Benapole, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,249,17,49,0,417,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,5,"Dihi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,5,19,0,144,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,6,"Gora, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,210,7,19,0,263,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,7,"Keyba, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,10,8,0,148,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,8,"Lakshmanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,155,12,19,0,226,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,9,"Nizampur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,135,4,13,0,172,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,10,"Putkhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,280,18,25,0,403,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,11,"Sharsha, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,12,"Ulashi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,120,240,6,24,0,390,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,13,"Benapole, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5,20,0,0,176,0,0,0,,0,0
02,Khulna,0207,,020703,,12,December,2024,14,"Ghorpara, Sarsa, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,200,16,65,0,317,0,0,0,,0,0
02,Khulna,0207,,020703,,01,January,2025,1,"Sarsa, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,130,26,54,0,217,0,0,0,,0,0
