Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,15,"Tulsir Char, UH&FWC",0,0,0,0,0,330,138,77,48,590,3,0,22,4,0,0,4,0,0,0,0,4,1,25,28,58,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,16,"Ward 3, Others",0,0,0,0,0,612,224,121,72,933,0,0,70,0,0,0,0,0,0,0,0,0,36,44,53,126,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,17,"Jamalpur, MCWC",115,85,65,73,60,2666,765,619,491,2261,1,0,0,821,70,1,825,391,0,72,0,892,348,315,273,1827,7
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,18,"Lakshmirchar, Sadar Jamalpur, MCWC",6,7,5,7,12,151,94,50,33,170,0,0,0,37,0,0,37,2,0,0,0,37,25,30,42,63,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,1,"Adra, UH&FWC",0,0,0,0,0,493,319,202,120,1133,0,0,8,0,0,0,0,0,0,0,0,0,0,1,60,217,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,2,"Char Banipakuri, Rural Dispensary(RD)",0,0,0,0,0,186,96,27,7,28,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,16,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,3,"Durmut, UH&FWC",0,0,0,0,0,137,83,20,6,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,64,33,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,4,"Fulkocha, UH&FWC",0,0,0,0,0,631,363,212,102,1308,0,0,6,7,0,0,7,7,0,0,0,7,40,72,94,214,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,5,"Ghosher Para, UH&FWC",0,0,0,0,0,464,140,95,69,567,91,0,5,8,0,0,8,0,0,0,0,10,10,20,51,51,5
08,Mymensingh,0413,Jamalpur,041302,Melandaha,6,"Jhaugara, UH&FWC",0,0,0,0,0,392,124,65,40,89,0,0,7,11,0,0,11,4,0,0,0,11,5,7,50,87,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,7,"Kulia, UH&FWC",0,0,0,0,0,416,258,222,163,268,0,0,11,33,0,0,33,33,0,0,0,33,46,72,122,268,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,8,"Mahmudpur, UH&FWC",0,0,0,0,0,542,227,177,132,286,0,0,6,0,0,0,0,0,0,0,0,0,0,83,136,128,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,9,"Nangla, UH&FWC",0,0,0,0,0,325,112,51,29,391,0,0,7,7,0,0,7,0,0,0,0,7,0,4,13,325,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,10,"Nayanagar, Others",0,0,0,0,0,140,72,75,82,143,0,0,4,0,0,0,0,0,0,0,0,0,0,34,41,49,0
08,Mymensingh,0413,Jamalpur,041302,Melandaha,11,"Sadar clinic, Sadar Clinic",0,0,0,0,0,137,50,42,25,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,1,"Dewanganj, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,2,"Bahadurabad, UH&FWC",0,0,0,0,0,63,28,20,7,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,12
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,3,"Char Aomkhaoa, Rural Dispensary(RD)",0,0,0,0,0,45,8,0,0,48,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,4,"Chikajani, UH&FWC",0,0,0,0,0,598,368,220,156,1302,0,0,6,44,0,0,44,44,0,0,0,44,44,0,7,1198,98
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,5,"Chukaibari, Others",0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,6,"Dangdhara, UH&FWC",0,0,0,0,0,308,158,94,48,579,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,7,"Dewanganj, UH&FWC",0,0,0,0,0,169,94,34,9,11,0,0,5,2,0,0,2,2,0,0,0,2,2,6,2,7,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,8,"Hatebhanga, UH&FWC",0,0,0,0,0,253,103,77,41,308,0,0,13,6,0,0,6,5,0,0,0,6,0,0,45,308,0
08,Mymensingh,0413,Jamalpur,041303,Dewanganj,9,"Par Ramrampur, Rural Dispensary(RD)",0,0,0,0,0,3,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,1,"Belgachha, UH&FWC",0,0,0,0,0,433,313,210,142,995,0,0,7,23,0,0,23,21,0,0,0,23,24,64,305,424,54
08,Mymensingh,0413,Jamalpur,041304,Islampur,2,"Char Goalini, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,3,"Char Putimari, UH&FWC",0,0,0,0,0,232,146,88,41,507,0,0,5,4,0,0,4,3,0,0,0,6,5,95,159,205,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,4,"Chinadulli, Others",0,0,0,0,0,370,141,160,128,799,0,0,9,2,0,0,2,1,0,1,0,2,25,102,152,279,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,5,"Gaibandha, UH&FWC",0,0,0,0,0,237,325,268,104,0,0,0,14,15,0,0,15,3,0,0,0,15,41,46,40,17,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,6,"Goaler Char, UH&FWC",5,3,4,4,4,617,435,368,349,1754,0,0,0,26,0,0,26,2,0,0,0,26,50,77,104,257,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,7,"Islampur, Others",0,0,0,0,42,399,354,289,297,1157,0,0,27,0,0,0,0,0,0,0,0,2,73,172,88,1078,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,8,"Kulkandi, Others",0,0,0,0,0,178,82,46,17,144,0,0,0,0,0,0,0,0,0,0,0,0,8,33,49,86,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,9,"Noapara, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,10,"Palbandha, UH&FWC",0,0,0,0,0,123,122,137,118,491,0,0,0,26,0,0,26,3,0,17,0,26,39,55,81,194,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,11,"Patharsi, UH&FWC",7,15,6,0,0,200,121,63,17,14,0,0,5,13,0,0,13,4,0,0,0,13,3,3,11,21,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,12,"Sapdhari, UH&FWC",0,0,0,0,0,225,139,92,52,256,0,0,11,0,0,0,0,0,0,0,1,1,15,44,67,112,0
08,Mymensingh,0413,Jamalpur,041304,Islampur,13,"Sadar clinic, Sadar Clinic",0,0,0,0,0,24,20,22,12,78,0,0,0,0,0,0,0,0,0,0,0,0,4,14,9,0,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,1,"Sharishabari, MCH-FP Unit",0,0,0,0,0,105,152,148,122,512,26,0,9,0,0,0,0,0,0,0,0,0,6,31,57,87,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,2,"Aona, UH&FWC",0,0,0,0,0,120,68,53,45,286,0,0,15,8,0,0,8,0,0,0,0,10,20,12,6,54,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,3,"Bhatara, UH&FWC",0,0,0,0,0,330,432,401,243,1078,0,0,2,38,0,0,38,38,2,1,0,38,36,43,327,447,43
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,4,"Doail, UH&FWC",0,0,0,0,0,100,129,94,91,287,0,0,23,3,0,0,3,3,0,0,0,3,17,31,45,79,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,5,"Kamrabad, UH&FWC",0,0,0,0,0,186,142,125,106,478,0,0,19,15,0,0,15,15,0,0,2,15,1,15,212,141,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,6,"Mahadan, UH&FWC",0,0,0,0,0,423,240,225,303,1073,0,0,12,87,0,0,87,0,3,28,0,87,150,178,285,702,4
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,7,"Pingna, Rural Dispensary(RD)",1,0,2,1,4,42,34,41,27,144,0,0,12,0,0,0,0,0,0,0,0,0,7,31,57,95,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,8,"Pogaldigha, Rural Dispensary(RD)",0,0,0,0,0,47,43,32,37,84,0,0,9,0,0,0,0,0,0,0,0,0,8,21,46,104,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,9,"Satpoa, UH&FWC",0,0,0,0,0,126,171,128,103,437,0,0,7,11,0,0,11,2,0,0,0,11,7,7,161,158,0
08,Mymensingh,0413,Jamalpur,041305,Sharishabari,10,"Satpoa Clinic, Sadar Clinic",0,0,0,0,0,150,62,57,36,305,31,0,13,0,0,0,0,0,0,0,0,0,5,13,19,29,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,1,"Madarganj, MCH-FP Unit",0,0,0,0,0,143,104,75,56,2,0,0,27,7,0,0,7,3,0,0,0,7,1,5,17,2,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,2,"Adarbhita, UH&FWC",261,265,260,255,250,361,290,250,194,1095,0,0,25,57,0,0,57,12,0,0,0,57,163,94,85,399,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,3,"Balijuri, UH&FWC",0,0,0,0,0,111,84,97,68,361,0,0,0,0,0,0,0,0,0,0,0,0,41,40,52,83,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,4,"Char Pakerdaha, Rural Dispensary(RD)",0,0,0,0,0,31,28,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,5,"Gunaritala, UH&FWC",0,0,0,0,0,421,311,249,150,1030,0,0,2,20,0,0,20,5,0,0,0,22,35,52,63,160,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,6,"Jorekhali, UH&FWC",0,0,0,0,0,298,247,168,219,10,0,0,24,25,0,0,25,21,0,0,0,25,102,63,44,14,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,7,"Karaichara, UH&FWC",0,0,0,0,0,590,560,392,244,1786,0,0,25,37,0,0,37,28,0,0,0,37,14,76,55,147,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,8,"Sidhli, UH&FWC",0,0,0,0,24,351,229,158,119,102,18,0,8,24,0,0,24,4,0,0,0,24,14,61,77,97,0
08,Mymensingh,0413,Jamalpur,041306,Madarganj,9,"Madarganj, MCWC",0,0,0,0,0,210,143,78,59,0,0,0,8,0,0,0,0,0,0,0,0,0,1,4,16,0,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,1,"Bakshiganj, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,2,"Bagar Char, UH&FWC",0,0,0,0,0,34,15,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,3,"Battajore, UH&FWC",0,0,0,0,0,205,46,20,10,137,0,0,14,10,0,0,10,0,0,0,0,10,7,2,10,91,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,4,"Dhanua, UH&FWC",0,0,0,0,0,173,168,190,164,461,0,0,15,41,0,0,41,2,0,0,0,44,0,5,75,374,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,5,"Merur Char, UH&FWC",0,0,0,0,0,128,108,87,53,378,0,0,13,4,0,0,4,2,0,0,0,4,10,41,47,98,15
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,6,"Nilakshmia, UH&FWC",0,0,0,0,0,44,36,35,17,192,0,0,12,0,0,0,0,0,0,0,0,0,1,2,16,140,0
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,7,"Sadhu Para, Rural Dispensary(RD)",0,0,0,0,0,33,43,30,20,122,0,0,1,5,0,0,5,0,0,0,0,5,3,8,17,77,3
08,Mymensingh,0413,Jamalpur,041307,Bakshiganj,8,"Bakshiganj, MCWC",0,0,0,0,0,299,351,258,165,454,0,0,26,156,0,0,156,142,14,47,15,156,29,44,67,434,3
08,Mymensingh,0414,Sherpur,041401,Nakla,1,"Nakla, Sadar Clinic",0,0,0,0,0,244,232,122,85,192,8,0,28,36,0,0,36,0,0,0,1,43,71,58,18,103,4
08,Mymensingh,0414,Sherpur,041401,Nakla,2,"Baneshwardi, UH&FWC",0,0,0,0,0,295,159,113,86,38,0,0,12,14,0,0,14,0,0,0,0,14,14,15,20,28,0
08,Mymensingh,0414,Sherpur,041401,Nakla,3,"Chandrakona, Rural Dispensary(RD)",0,0,0,0,0,129,60,35,19,24,0,0,3,0,0,0,0,0,0,0,0,0,1,6,6,12,2
08,Mymensingh,0414,Sherpur,041401,Nakla,4,"Char Ashtadhar, UH&FWC",0,0,0,0,0,451,174,95,87,360,84,0,0,36,0,0,33,18,1,0,0,37,32,23,9,35,0
08,Mymensingh,0414,Sherpur,041401,Nakla,5,"Ganapaddi, UH&FWC",0,0,0,0,0,404,198,93,64,203,0,0,15,28,0,0,28,0,0,0,0,29,81,99,107,149,0
08,Mymensingh,0414,Sherpur,041401,Nakla,6,"Kursa Badagair, UH&FWC",0,0,0,0,0,162,103,73,45,313,0,0,8,4,0,0,4,0,0,0,0,4,16,8,2,19,0
08,Mymensingh,0414,Sherpur,041401,Nakla,7,"Nakla, UH&FWC",0,0,0,0,0,212,123,110,70,110,0,0,0,8,0,0,8,0,0,0,0,8,27,32,45,80,0
08,Mymensingh,0414,Sherpur,041401,Nakla,8,"Pathakata, UH&FWC",0,0,0,0,0,705,450,381,297,598,13,0,30,174,0,0,164,74,0,0,0,174,393,300,283,1022,16
08,Mymensingh,0414,Sherpur,041401,Nakla,9,"Talki, UH&FWC",0,0,0,0,0,131,71,41,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0414,Sherpur,041401,Nakla,10,"Urpha, UH&FWC",0,0,0,0,0,458,145,80,51,174,0,3,6,38,0,0,38,0,0,0,0,38,37,31,13,41,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,1,"Sribordi, MCH-FP Unit",0,0,0,0,0,98,26,8,7,114,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,16,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,2,"Bhelua, UH&FWC",0,0,0,0,0,138,68,47,31,161,0,0,2,0,0,0,0,0,0,0,0,0,0,1,14,7,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,3,"Gajariipa, UH&FWC",0,0,0,0,0,103,71,48,29,59,0,0,31,1,0,0,1,0,0,1,0,1,1,3,37,8,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,4,"Gosaipur, UH&FWC",0,0,0,0,0,302,160,91,92,600,0,0,2,29,0,0,29,0,0,0,1,29,3,18,17,63,2
08,Mymensingh,0414,Sherpur,041402,Sribordi,5,"Kakilakura, UH&FWC",0,0,0,0,0,329,147,71,76,582,0,0,15,45,0,0,45,0,0,0,0,45,24,37,4,100,4
08,Mymensingh,0414,Sherpur,041402,Sribordi,6,"Kharia Kazir Char, UH&FWC",0,0,0,0,0,149,44,35,44,108,0,0,10,1,0,0,1,0,0,0,0,1,0,3,6,31,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,7,"Kurikahania, UH&FWC",0,0,0,0,0,221,163,126,94,153,0,0,11,3,0,0,3,0,0,14,0,3,1,9,89,100,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,8,"Rani Shimul, Rural Dispensary(RD)",0,0,0,0,0,22,4,10,6,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,9,"Singa Baruna, UH&FWC",0,0,0,0,0,10,3,13,15,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,30,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,10,"Sreebardi, Sadar Clinic",0,0,0,0,0,22,46,32,22,30,0,0,6,0,0,0,0,0,0,2,0,0,1,2,20,16,0
08,Mymensingh,0414,Sherpur,041402,Sribordi,11,"Tantihati, UH&FWC",0,0,0,0,0,106,92,58,51,90,0,0,6,9,0,0,9,0,1,0,0,9,1,4,18,66,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,1,"Bajitkhila, UH&FWC",0,0,0,0,0,399,84,73,125,497,0,0,0,37,0,0,37,3,0,0,2,37,4,6,1,34,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,2,"Balair Char, UH&FWC",0,0,0,0,0,544,263,163,73,811,3,0,0,23,0,0,23,22,0,0,5,23,10,4,93,86,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,3,"Bhatsala, UH&FWC",0,0,0,0,0,205,119,56,41,112,0,0,7,6,0,0,6,0,0,0,0,6,6,6,8,78,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,4,"Char Mucharia, UH&FWC",0,0,0,0,0,400,199,154,88,89,0,0,15,35,0,0,35,35,0,2,0,35,55,66,80,78,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,5,"Char Pakshimari, UH&FWC",0,0,0,0,0,350,44,37,323,18,0,0,1,19,0,0,19,2,0,0,0,19,0,0,210,19,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,6,"Char Sherpur, UH&FWC",0,0,0,0,0,231,52,24,18,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,7,"Dhala, UH&FWC",0,0,0,0,0,118,59,33,33,132,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,72,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,8,"Ghazir Khamar, UH&FWC",0,0,0,0,0,252,167,75,38,267,0,0,17,9,0,0,8,3,0,0,0,9,5,2,0,45,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,9,"Kamarer Char, UH&FWC",0,0,0,0,0,615,347,184,229,413,16,0,0,37,0,0,37,36,0,2,33,38,18,46,126,207,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,10,"Kamaria, UH&FWC",0,0,0,0,0,465,198,117,76,613,0,0,7,50,0,0,50,39,2,0,0,63,49,74,36,121,2
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,11,"Laksmanpur, UH&FWC",0,0,0,0,0,384,205,91,31,717,72,0,0,9,0,0,9,8,0,0,0,15,46,38,5,561,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,12,"Pakuria, UH&FWC",0,0,0,0,0,251,130,62,44,81,0,0,0,1,0,0,1,1,0,0,0,1,2,24,53,71,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,13,"Betmari, UH&FWC",23,24,13,10,70,242,209,192,113,734,0,0,30,86,0,0,86,86,0,11,0,86,86,104,78,796,6
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,14,"Rowha, UH&FWC",0,0,0,0,0,94,45,19,8,106,0,0,0,1,0,0,1,0,0,0,0,1,12,6,0,36,0
08,Mymensingh,0414,Sherpur,041403,Sherpur Sadar,15,"Sherpur, MCWC",0,0,0,0,0,2993,927,784,699,1094,24,0,601,1124,66,8,1129,1036,88,159,9,1191,265,327,237,1197,27
08,Mymensingh,0414,Sherpur,041404,Nalitabari,1,"Bagbar-Kalashpar, UH&FWC",0,0,0,0,0,260,149,90,59,440,0,0,14,24,0,0,24,22,0,0,0,24,24,29,29,81,2
08,Mymensingh,0414,Sherpur,041404,Nalitabari,2,"Jogania, UH&FWC",0,0,0,0,0,78,134,41,26,279,0,0,26,6,0,0,6,1,0,0,0,6,9,12,58,82,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,3,"Nalitabari-Kakorkandi, UH&FWC",0,0,0,0,0,439,158,87,55,190,0,0,23,6,0,0,6,6,0,0,0,6,5,7,111,100,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,4,"Poragao, UH&FWC",0,0,0,0,0,94,67,49,27,66,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,15,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,5,"Rajnagar, UH&FWC",0,0,0,0,0,431,187,101,88,417,0,0,35,88,0,0,88,63,0,11,0,88,88,119,120,172,1
08,Mymensingh,0414,Sherpur,041404,Nalitabari,6,"Noyabil, UH&FWC",0,0,0,0,42,491,142,65,57,172,0,0,13,39,0,0,39,39,0,0,0,39,33,58,79,68,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,7,"Nonni, Rural Dispensary(RD)",0,0,0,0,0,102,65,36,21,224,0,0,10,0,0,0,0,0,0,0,0,0,9,18,22,32,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,8,"Rupnarayankura, Rural Dispensary(RD)",0,0,0,0,0,175,86,51,39,106,0,0,25,0,0,0,0,0,0,0,0,0,0,0,58,10,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,9,"Bagber, Sadar Clinic",0,0,0,0,0,246,171,129,75,332,0,0,60,0,0,0,0,0,0,0,0,0,0,41,48,77,0
08,Mymensingh,0414,Sherpur,041404,Nalitabari,10,"Rajnagar, Nalitabari, MCWC",0,0,0,0,0,534,182,101,85,235,0,0,33,116,0,0,116,116,0,0,2,116,55,40,73,125,0
08,Mymensingh,0414,Sherpur,041405,Jhenaigati,1,"Hatibandha Malijhikanda, UH&FWC",0,0,0,0,0,86,40,22,5,81,0,2,0,1,0,0,1,1,0,0,0,1,0,0,6,23,0
08,Mymensingh,0414,Sherpur,041405,Jhenaigati,2,"Jhenaigati, Sadar Clinic",0,0,0,0,0,39,28,33,24,50,0,0,12,1,0,0,1,0,0,0,0,1,0,1,0,12,0
08,Mymensingh,0414,Sherpur,041405,Jhenaigati,3,"Kangsa Dhansail, UH&FWC",0,0,0,0,0,92,94,59,34,122,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,3,2
08,Mymensingh,0414,Sherpur,041405,Jhenaigati,4,"Nalkura Gauripur, UH&FWC",0,0,0,0,0,311,209,176,169,198,0,0,3,38,0,0,38,34,0,0,3,38,21,24,23,25,1
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,1,"Mymensingh Sadar, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,2,"Akua, UH&FWC",0,0,0,0,0,174,122,92,62,446,0,0,2,3,0,0,3,0,0,0,0,3,51,82,79,389,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,3,"Ashtadhar, UH&FWC",0,0,0,0,0,393,225,113,59,548,0,0,0,1,0,0,1,0,0,0,0,1,62,155,100,577,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,4,"Baera, Others",0,0,0,0,0,115,94,75,24,308,0,0,0,0,0,0,0,0,0,0,0,0,1,51,86,138,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,5,"Bhabkhali, UH&FWC",0,0,0,0,0,164,80,55,32,116,0,0,0,0,0,0,0,0,0,0,0,11,15,46,51,85,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,6,"Borar Char, UH&FWC",0,0,0,0,0,111,111,109,126,214,0,0,11,0,0,0,0,0,0,0,2,4,29,88,201,244,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,7,"Cantonment, Others",0,0,0,0,0,398,436,361,315,1244,0,0,0,277,674,0,277,0,0,0,0,951,951,951,951,566,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,8,"Char Ishwardia, Others",0,0,0,0,0,94,70,40,18,151,0,0,8,0,0,0,0,0,0,0,0,0,0,10,11,20,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,9,"Char Nilakshmia, Others",0,0,0,0,0,166,85,59,74,250,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,32,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,10,"Dapinia, UH&FWC",0,0,0,0,0,115,186,115,53,422,0,0,0,0,0,0,0,0,0,2,0,0,4,25,38,63,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,11,"Ghagra, UH&FWC",0,0,0,0,0,391,161,155,206,803,0,0,0,152,0,0,152,0,0,4,0,152,101,135,189,621,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,12,"Khagdahar, UH&FWC",0,0,0,0,0,358,233,143,89,823,0,0,0,0,0,0,0,0,0,0,0,0,14,63,126,129,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,13,"Kushtia, UH&FWC",0,0,0,0,0,171,43,9,5,228,0,0,2,0,0,0,0,0,0,0,0,0,0,4,68,64,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,14,"Paranganj, Others",0,0,0,0,0,71,73,78,92,156,0,0,6,1,0,0,1,0,0,1,0,1,20,59,115,111,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,15,"Sirta, Rural Dispensary(RD)",0,0,0,0,0,85,58,55,50,101,0,0,4,0,0,0,0,0,0,0,0,0,5,30,49,53,0
08,Mymensingh,0415,Mymensingh,041501,Mymensingh Sadar,16,"Mymensingh, MCWC",261,286,182,130,117,3806,803,596,604,5804,0,0,118,1293,122,0,1293,1146,0,8,1,1415,164,300,701,4110,5
08,Mymensingh,0415,Mymensingh,041502,Trisal,1,"Trisal, Sadar Clinic",0,0,0,0,0,265,116,77,97,369,0,0,12,0,0,0,0,0,0,7,0,0,0,55,102,162,0
08,Mymensingh,0415,Mymensingh,041502,Trisal,2,"Amirabari, UH&FWC",0,0,0,0,0,158,83,72,82,385,0,0,2,0,0,0,0,0,0,0,0,5,8,70,88,145,0
08,Mymensingh,0415,Mymensingh,041502,Trisal,3,"Bailar, UH&FWC",0,0,0,0,0,408,234,109,39,800,0,0,7,4,0,0,4,0,0,0,0,4,3,50,178,232,0
08,Mymensingh,0415,Mymensingh,041502,Trisal,4,"Bali Para, Rural Dispensary(RD)",0,0,0,0,0,36,24,29,31,27,0,0,0,0,0,0,0,0,0,0,0,1,24,23,26,21,0
08,Mymensingh,0415,Mymensingh,041502,Trisal,5,"Dhanikhola, UH&FWC",0,0,0,0,0,440,70,38,42,341,0,0,5,11,0,0,11,7,0,0,0,11,36,62,97,258,0
