Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,Wrapping after Birth within 1 minute,No. of uses 7.1% chlorhexidine digluconate for umbilical cord care,No. of newborn touch skin-care after Gluconate umbilical cord care,No. of newborn breastfeeding (First 24 hours),No. of newborn resitated with bag-mask,1st Visit,2nd Visit,3rd Visit,4th Visit,No. of Reffered Complicated Pregnant Mother in antenatal period,No. of Reffered Complicated Pregnant Mother in Delivery period,No. of Reffered Complicated Pregnant Mother in postnatal period,No. of Reffered patient to Newborn taken by MgSO4,No. of Reffered complication acceptors,No. of ECP Referred,Treatment/Advised,Reffered,Counseling on Adolescence change,Counseling on marriage and adolescent girl received pregnancy,Child No. of adolescent received IFA,Treatment on RTI/STD,Counseling on RTI/STD,Counseling on diversified food,Counseling on prevention of adolescent and violence,Counseling on prevention and cure for mental problems and drug addiction,No. of adolescent girl counseled on Sanitary Pad,Reffered (Adolescent),No. of Treatment on RTI/STI infection,No. of MR(MVA) services,No. of MR Service By Medicine,Total VIA Positive,Total VIA Negative,Total CBE Positive,Total Negative
06,Sylhet,0601,Sylhet,060102,Gowainghat,8,"Rushtampur, UH&FWC",0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,34,34,23,34,0,34,34,34,34,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060102,Gowainghat,9,"Towakul, Rural Dispensary(RD)",0,0,0,0,0,0,22,43,58,0,0,0,0,0,6,0,0,110,110,60,103,15,110,110,110,110,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,1,"Bara Thakuri, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,93,147,37,153,49,3,168,0,44,0,26,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,2,"Barahal, UH&FWC",0,0,0,0,0,106,3,0,0,0,0,0,0,0,0,0,0,70,70,55,70,0,70,70,70,70,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,3,"Birasree, UH&FWC",0,0,0,0,0,0,0,5,112,9,0,0,0,0,0,0,0,337,337,218,248,29,411,168,162,303,7,14,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,4,"Kajalshar, Rural Dispensary(RD)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,121,76,161,7,161,123,161,161,28,118,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,5,"Khas Kanakpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,60,106,24,106,2,0,106,0,68,5,30,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,6,"Kholachhara, UH&FWC",0,0,0,0,0,0,1,9,84,22,0,0,0,0,0,0,0,397,431,178,328,37,627,224,217,346,6,26,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,7,"Manikpur, UH&FWC",47,27,47,47,0,47,40,46,34,8,6,1,0,0,0,0,0,263,242,146,263,0,263,219,263,263,0,196,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,8,"Sultanpur, UH&FWC",34,30,34,34,0,34,31,31,31,0,0,0,0,0,0,38,0,201,152,152,316,57,305,37,23,298,0,200,16,94,0,0,0,0
06,Sylhet,0601,Sylhet,060103,Jakiganj,9,"Zakiganj, UH&FWC",0,0,0,0,0,93,8,1,9,0,0,0,0,0,0,0,0,34,34,17,34,0,34,34,34,34,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,1,"Darbasta, UH&FWC",46,46,46,46,1,46,2,1,77,38,35,7,0,4,3,34,13,391,391,225,391,83,376,391,391,391,0,184,0,22,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,2,"Fatehpur, UH&FWC",129,129,129,129,0,136,122,113,154,169,237,17,0,2,13,293,76,653,653,298,653,126,626,626,653,623,25,623,0,160,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,3,"Nijpat, Sadar Clinic",0,0,0,0,0,0,1,4,86,0,0,0,0,0,5,0,0,151,151,33,151,6,151,151,151,151,0,4,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,4,"charikata, UH&FWC",108,108,108,108,28,108,206,179,279,1,1,0,0,30,0,0,0,692,722,326,732,298,732,732,732,732,0,278,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,5,"jaintapur, UH&FWC",51,51,51,51,2,51,0,5,56,7,17,0,0,1,7,2,4,165,165,124,189,0,189,189,189,177,0,3,5,0,0,0,0,0
06,Sylhet,0601,Sylhet,060104,Jaintapur,6,"chiknagul, Others",61,61,61,61,3,68,84,71,66,93,69,42,0,7,2,15,40,304,373,160,336,68,373,373,373,336,0,0,1,5,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,1,"Balaganj, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,2,"Balaganj, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,62,61,56,61,0,61,61,61,34,0,1,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,3,"Boaljur Bazar, UH&FWC",4,4,4,4,0,4,4,11,14,0,0,0,0,0,0,1,1,807,806,364,701,27,708,708,708,707,0,55,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,4,"Dewan Bazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,71,61,66,31,10,102,23,19,75,0,9,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,5,"Purba Gauripur, UH&FWC",0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,1,0,106,97,125,65,16,104,95,95,90,0,33,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,6,"Purba Pailanpur, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,279,255,241,62,12,521,119,108,257,0,43,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060105,Balaganj,7,"Paschim Gouripur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,29,2,0,56,0,0,41,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,1,"West Amura, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,75,90,82,82,119,10,5,38,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,2,"Bagha, UH&FWC",25,25,25,25,0,22,1,0,0,0,0,0,0,0,0,0,0,260,316,239,86,48,331,168,153,312,0,20,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,3,"Bhadeshwar, Rural Dispensary(RD)",0,0,0,0,0,0,7,43,44,0,0,0,0,0,0,0,0,120,120,69,110,0,120,67,98,120,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,4,"Budhbaribazar, UH&FWC",130,130,130,130,0,130,22,22,75,0,24,0,0,0,0,0,0,146,146,90,146,21,146,37,0,29,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,5,"Dhakadakshin, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,107,135,0,135,135,135,135,0,2,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,6,"Fulbari, UH&FWC",240,240,240,238,4,241,63,96,61,0,47,0,0,4,40,18,0,383,383,303,383,199,383,383,383,383,0,53,2,3,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,7,"Golabganj, Sadar Clinic",0,0,0,0,0,0,19,37,86,15,0,0,0,0,15,23,3,251,251,201,244,157,249,248,248,237,0,212,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,8,"Lakhnabond, UH&FWC",69,69,69,69,6,69,31,19,45,3,37,0,0,0,2,0,0,260,260,147,260,0,260,260,260,260,0,46,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,9,"Luxmipasha, UH&FWC",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,83,82,47,83,8,83,16,0,20,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,10,"Sharifganj, UH&FWC",17,17,17,17,0,17,8,12,43,4,4,0,0,0,0,0,0,213,213,186,213,78,213,213,213,203,0,78,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,11,"Badepasha, Others",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,16,16,16,10,5,11,0,0,16,0,18,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,1,"Hatkhola, UH&FWC",1,1,1,1,0,1,10,138,121,0,0,0,0,0,0,53,0,543,543,457,543,543,543,536,543,500,0,90,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,2,"Khadim nagar, UH&FWC",0,0,0,0,0,0,26,37,69,1,0,0,0,0,0,3,0,210,228,160,226,25,228,202,228,228,0,3,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,3,"Khadim para, UH&FWC",21,21,21,21,1,26,21,32,44,18,13,0,0,1,0,1,0,291,269,165,193,110,261,188,147,270,0,121,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,4,"Moghalgaon, UH&FWC",0,0,0,0,0,15,66,87,60,0,0,0,0,0,0,94,49,226,243,260,208,92,244,175,175,740,70,75,0,27,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,5,"Jalalabad, UH&FWC",0,0,0,0,0,24,32,40,41,1,0,1,0,0,0,2,0,173,170,72,130,30,184,113,112,188,0,33,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,6,"Kandigaon, UH&FWC",152,152,152,152,0,160,173,180,180,5,39,26,0,0,8,60,0,442,401,306,263,259,388,42,19,388,0,177,21,67,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,7,"Tuker Bazar, UH&FWC",14,14,14,14,1,15,8,37,60,2,8,1,0,0,0,6,1,107,81,146,78,73,70,53,59,53,0,274,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,8,"Tultikar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,100,76,60,58,55,54,71,72,75,0,65,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,9,"Osmani Medical College, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,10,"Model Clinik, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,11,"Shahid Samsuuddin Hospital, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,12,"Hazrat Shahoporan Hospital, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,10,0,0,8,0,0,0,5,0,15,0,0,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,13,"Sylhet, MCWC",276,276,276,276,0,276,58,54,43,0,15,0,0,0,0,4,0,426,313,273,418,390,402,208,426,426,0,111,0,0,0,141,0,141
06,Sylhet,0601,Sylhet,060108,Biani Bazar,1,"Biani Bazar, Sadar Clinic",0,0,0,0,0,0,2,13,14,0,0,0,0,0,0,0,0,152,152,62,152,57,152,152,159,145,0,123,0,1,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,2,"Ali nagar, UH&FWC",16,16,16,16,0,23,19,21,10,19,26,0,0,0,25,11,5,70,50,145,99,31,78,55,59,145,3,43,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,3,"Bara Mollahpur, UH&FWC",0,0,0,0,0,0,4,3,3,0,0,0,0,0,5,10,10,218,218,206,250,68,218,218,218,218,0,74,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,4,"Charkhai, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,5,"Dobhag, UH&FWC",0,0,0,0,0,0,3,14,15,4,1,2,0,0,0,8,3,284,284,174,82,33,266,284,284,284,0,34,1,1,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,6,"Kurar Bazar, Rural Dispensary(RD)",0,0,0,0,0,0,3,39,28,4,1,2,0,0,0,11,0,965,965,694,309,21,965,965,965,965,2,17,2,4,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,7,"Mathiura, UH&FWC",0,0,0,0,0,0,1,7,15,3,0,1,0,1,20,10,3,409,409,333,165,13,374,409,409,409,0,11,0,8,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,8,"Muria, UH&FWC",1,1,1,1,0,1,13,38,6,0,0,0,0,0,0,0,0,245,249,485,249,50,249,249,249,249,0,93,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,9,"Sheola, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,63,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,10,"Tilpara, UH&FWC",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,53,39,54,10,53,53,53,53,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,11,"Lauta, Bianibazar, MCWC",65,65,65,65,0,66,68,88,86,7,0,0,0,0,15,41,31,523,520,498,523,212,505,505,505,505,0,234,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,1,"Bara Chatul, UH&FWC",0,0,0,0,0,0,136,220,285,55,0,0,0,0,0,0,0,94,99,134,108,49,123,119,62,130,0,17,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,2,"Dakshin Banigram, UH&FWC",0,0,0,0,0,2,18,22,46,8,0,0,0,1,0,0,0,216,233,260,215,138,236,226,181,229,5,30,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,3,"Jhingrabari, UH&FWC",22,22,22,22,0,22,0,0,26,30,19,2,0,1,10,27,0,177,169,48,159,50,174,71,71,160,0,39,0,1,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,4,"Kanaighat, Sadar Clinic",0,0,0,0,0,0,1,24,50,0,0,0,0,0,4,0,0,325,315,197,315,0,315,315,315,315,0,5,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,5,"Paschim Lakshmip Rasad, UH&FWC",0,0,0,0,0,0,156,211,257,0,0,0,0,0,6,0,0,467,467,167,467,0,467,217,217,467,0,21,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,6,"Purba Dighirpar, UH&FWC",110,110,110,110,0,110,108,107,129,9,82,0,0,50,99,27,13,303,303,82,303,47,303,303,303,303,16,219,14,3,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,7,"Purba Lakshmi Prasad, UH&FWC",0,0,0,0,0,0,0,13,74,0,0,0,0,0,7,2,2,242,249,43,249,17,257,137,138,246,0,26,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,8,"Rajaganj, UH&FWC",1,1,1,1,0,1,0,1,31,20,10,0,0,0,6,18,14,98,74,40,52,18,92,5,0,50,2,43,0,2,0,0,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,9,"satbak, UH&FWC",0,0,0,0,0,0,0,0,27,0,0,0,0,0,8,0,0,189,189,161,189,42,189,167,167,189,0,2,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,1,"Alankari, UH&FWC",11,11,11,11,0,11,6,9,23,8,0,0,0,0,5,18,8,120,120,90,120,41,120,120,120,120,0,41,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,2,"Bishwanath, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,169,33,85,0,0,194,7,3,17,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,3,"Dasghar, Rural Dispensary(RD)",0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,8,2,144,72,55,28,5,173,27,40,63,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,4,"Daulatpur, UH&FWC",8,8,8,8,0,8,5,22,31,2,5,0,0,0,11,4,0,149,149,111,145,59,87,95,95,100,0,73,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,5,"Deokalas, UH&FWC",0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,101,146,80,123,42,149,102,51,174,0,127,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,6,"Khajanchi, Others",0,0,0,0,0,0,20,51,49,18,1,0,0,0,15,64,29,268,268,72,268,53,268,268,268,268,0,18,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,7,"Lamakazi, UH&FWC",13,13,13,13,0,13,35,49,42,0,0,0,0,0,12,43,9,835,835,487,835,835,835,353,817,500,18,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,8,"Rampasha, Sadar Clinic",0,0,0,0,0,0,27,50,46,2,0,0,0,0,6,22,1,335,337,253,340,348,348,348,348,345,0,97,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,1,"Islampur, Sadar Clinic",0,0,0,0,0,0,0,31,131,13,0,0,0,0,0,0,0,195,195,187,195,0,195,195,195,195,0,27,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,2,"Ranikhali, UH&FWC",0,0,0,0,0,43,58,60,58,2,0,0,0,0,0,0,0,231,221,83,223,99,223,223,225,223,0,283,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,3,"Telikhal, UH&FWC",25,26,25,24,0,24,28,53,100,8,37,0,0,0,0,0,0,183,175,68,157,43,194,196,167,152,0,116,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,1,"Daudpur, UH&FWC",0,0,0,0,0,0,0,70,364,0,0,0,0,0,0,12,0,536,539,308,541,108,531,536,529,481,0,23,0,3,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,2,"Tetli, UH&FWC",0,0,0,0,0,0,8,11,9,0,0,0,0,0,0,0,0,214,214,214,214,0,214,214,214,214,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,3,"Jalalpur, UH&FWC",0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,110,110,80,110,0,110,110,110,110,0,57,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,4,"Lala Bazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,1,2,7,0,1,0,0,7,163,163,47,74,168,47,189,47,44,45,45,0,201,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,5,"Mollargaon, UH&FWC",0,0,0,0,0,4,12,18,39,2,0,0,0,0,9,0,0,611,611,481,611,77,611,611,611,611,0,106,0,5,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,6,"Kuchai, UH&FWC",23,23,23,23,0,23,41,44,24,0,0,0,0,0,2,0,0,324,324,248,324,19,324,324,324,324,0,10,1,5,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,7,"Silam, Rural Dispensary(RD)",0,0,0,0,0,0,0,204,12,2,0,0,0,0,2,0,0,260,260,185,260,160,260,260,260,260,0,0,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,8,"Moglabazar, Rural Dispensary(RD)",0,0,0,0,0,0,69,56,71,69,9,9,0,4,17,46,24,646,611,425,453,203,517,455,385,535,25,102,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,9,"Baraikandi, UH&FWC",0,0,0,0,0,0,10,50,84,9,0,0,0,0,12,0,0,611,611,108,611,83,611,611,611,611,0,8,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,1,"Burungabazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,25,25,10,25,4,25,25,25,25,0,8,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,2,"Dayamir, UH&FWC",9,9,9,9,0,9,4,4,9,1,3,0,0,1,0,0,0,131,129,66,129,8,129,19,17,129,0,2,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,3,"Goula Bazar, UH&FWC",60,60,60,60,2,60,50,65,86,22,7,3,0,0,0,5,0,332,282,139,247,95,325,272,226,166,0,102,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,4,"Umarpur, Rural Dispensary(RD)",126,126,126,126,0,126,33,53,80,0,2,0,0,0,5,32,13,310,262,190,125,128,560,255,235,455,8,122,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,5,"Osmanpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,56,25,50,3,56,56,56,56,0,8,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,6,"Paschim Pailanpur, UH&FWC",0,0,0,0,0,0,2,9,16,0,0,0,0,0,0,0,9,372,258,202,342,56,372,147,156,314,0,53,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,7,"Sadipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,199,331,259,295,329,249,219,329,20,302,0,0,0,0,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,8,"Tajpur, Rural Dispensary(RD)",0,0,0,0,0,12,67,59,80,25,7,0,0,0,7,8,8,167,167,167,167,167,167,167,167,156,0,123,13,0,0,0,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,1,"Ajmiriganj, Sadar Clinic",0,0,0,0,0,0,12,11,6,0,0,0,0,0,5,0,0,46,36,53,31,8,19,10,10,25,0,51,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,2,"Badalpur, UH&FWC",86,86,86,86,18,86,4,16,27,13,35,0,0,0,10,0,0,133,133,90,133,6,133,133,133,90,0,6,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,3,"Jalsuka, Rural Dispensary(RD)",0,0,0,0,0,0,23,16,10,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,4,"Kakailseo, Rural Dispensary(RD)",0,0,0,0,0,0,33,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,5,"Shibpasha, UH&FWC",288,288,288,288,1,289,136,98,50,0,32,0,0,5,0,0,4,8,37,34,0,23,23,0,23,62,9,22,15,7,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,1,"Bahubal, Sadar Clinic",0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,13,0,34,23,42,24,3,50,17,8,51,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,2,"Bhadeshwar, UH&FWC",5,5,5,5,0,5,5,25,23,0,0,0,0,0,0,0,0,246,246,213,246,149,245,206,198,194,0,59,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,3,"Lamatashi, UH&FWC",519,517,517,517,14,517,139,101,80,14,14,0,0,3,30,4,1,93,73,61,50,52,84,78,71,70,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,4,"Mirpur, UH&FWC",101,93,101,101,9,106,113,111,128,38,3,0,0,0,12,36,5,146,171,142,151,8,187,165,110,165,0,96,15,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,5,"Putijuri, UH&FWC",565,564,565,556,6,597,393,276,35,76,94,14,2,10,4,0,0,99,99,33,99,22,99,99,99,99,0,68,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,6,"Satkapan, UH&FWC",0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,28,19,11,16,0,26,3,0,28,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,7,"Snanghat, UH&FWC",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,490,410,410,0,0,1400,0,0,810,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,1,"Madhabpur, Sadar Clinic",25,25,25,25,9,27,10,26,19,2,0,0,0,0,4,0,0,37,37,22,37,22,37,35,15,33,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,2,"Adair, UH&FWC",31,31,31,31,0,31,31,37,32,0,2,0,0,0,12,0,0,123,119,123,124,48,123,89,79,92,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,3,"Bagasura, UH&FWC",368,368,368,368,1,368,268,144,78,148,7,0,0,1,46,0,0,75,73,43,80,32,85,71,51,84,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,4,"Bahara, UH&FWC",202,202,202,202,9,203,220,199,96,55,58,4,3,13,7,0,0,137,136,70,179,87,127,122,83,137,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,5,"Bulla, UH&FWC",120,120,120,120,0,120,138,174,110,86,49,0,5,0,5,0,0,159,159,159,159,122,159,159,96,151,9,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,6,"Chhatiain, Rural Dispensary(RD)",0,0,0,0,0,69,39,28,43,6,0,0,0,0,1,1,1,130,136,140,132,74,147,87,38,131,17,1,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,7,"Chowmohani, UH&FWC",60,60,60,60,4,79,35,40,33,13,2,0,0,0,20,0,0,204,207,235,198,193,185,182,63,167,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,8,"Dharmaghar, UH&FWC",140,140,140,140,5,140,115,77,45,19,33,7,4,2,17,0,0,103,107,26,98,17,104,106,78,99,0,6,2,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,9,"Jagadishpur, Rural Dispensary(RD)",150,150,150,150,4,150,73,100,109,1,9,3,0,4,7,0,16,149,149,142,149,149,149,149,114,136,0,0,0,0,0,0,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,10,"Andiura, Others",0,0,0,0,0,0,0,1,76,0,0,0,0,0,4,0,0,171,171,168,48,42,171,171,146,168,0,0,0,0,0,0,0,0
